rank,har_id,har_alt_id,surfaced,is_disease_gene,chrom,start,end,gene,gene_distance,gene_confidence,gene_assignment_method,total_score,width,phylop_mean,phylop_max,gene_conf_num,gene_n_disorders,plac_gene,plac_type,plac_atac,gwas_trait,gwas_snp,gwas_pval,gwas_distance,gwas_mapped_trait,gwas_study,gwas_pubmed,brain_dnase_overlap,brain_dnase_peak,temporal_gene,gene_peak_pcw,gene_midfetal_frac,gene_in_midfetal,n_substitutions,n_indels,aln_length,subst_rate,n_motifs_human,n_motifs_chimp,n_motif_gained,n_motif_lost,motif_disruption,motif_tfs,score_constraint,score_acceleration,score_gene,score_disease,score_brain,score_temporal,score_motif,contrib_constraint,contrib_acceleration,contrib_gene,contrib_disease,contrib_brain,contrib_temporal,contrib_motif
466,HAR_111,HARsv2_0096,new,False,chr1,88158575,88158941,PKN2,525332,,nearest_tss,0.16857002718207337,366,2.904771190485131,8.89799976348877,0,0,,,,Educational attainment,rs4656013,2e-11,20101,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,PKN2,8.0,0.43580359102822486,False,4,1,367,0.01092896174863388,81,91,5,15,20,-HNF1B;-POU3F2;-POU5F1B;-DUXA;-Pgr;-PGR;+ELF1;+ELF3;-Foxl2;-FOXP2;-HNF1A;+Ikzf3;-MEIS1;-MEIS2;-MYB;-POU1F1;-POU2F2;-POU2F3;+STAT1::STAT2;+ZNF675,0.33132752923253583,0.023179975321699277,0.14240039999999998,0.04193140324099373,0.0,0.43580359102822486,0.20202020202020202,0.05963895526185645,0.0016225982725189495,0.031328088,0.00922490871301862,0.0,0.05665446683366923,0.010101010101010102
469,HAR_2299,HARsv2_2185,new,False,chr4,181235165,181235729,LINC02500,29301,,nearest_tss,0.16586626388913306,564,3.2536256551543623,8.902999877929688,0,0,,,,Externalizing behaviour (multivariate analysis),rs11934532,3e-08,7208,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,LINC02500,,0.0,False,6,0,564,0.010638297872340425,156,152,8,4,12,-TFAP4;+Ascl2;+ASCL1;+CTCFL;+MEF2A;+MEF2C;+MYOD1;+NHLH2;+Nr1h3::Rxra;-Ptf1A;-THAP1;-ZBTB18,0.39223887469690355,0.022563486616334935,0.29120969999999996,0.1070776469088222,0.0,0.0,0.12121212121212122,0.07060299744544264,0.0015794440631434457,0.064066134,0.023557082319940883,0.0,0.0,0.0060606060606060615
470,HAR_2505,HARsv2_2381,new,False,chr5,166965186,166965387,LINC01947,38816,,nearest_tss,0.16448835739865703,201,3.2272743214491975,8.902999877929688,0,0,,,,Educational attainment (MTAG),rs42210,2e-11,16397,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,LINC01947,,0.0,False,4,2,203,0.01990049751243781,103,119,4,20,24,-PAX4;-PHOX2A;-PROP1;-HOXB1;-ZNF418;-HOXA3;+ZNF558;-Dmrt1;-EN2;-ESX1;-GBX1;-HMBOX1;-Hmx2;+Hnf1A;-LBX1;-LHX9;+MEIS1;-MEOX1;-PHOX2B;-POU6F2;-PRRX2;+TCF7L2;-VSX1;-ZNF282,0.38763782940919594,0.04220831327234794,0.2883552,0.07363459115784221,0.0,0.0,0.24242424242424243,0.06977480929365527,0.0029545819290643562,0.063438144,0.016199610054725287,0.0,0.0,0.012121212121212123
471,HAR_1952,HARsv2_1853;ZOOHAR.98,new,False,chr3,76365380,76365827,ZNF717,579831,,nearest_tss,0.16403863332770566,447,2.9038781383066117,8.902999877929688,0,0,,,,Educational attainment,rs3913581,1e-08,24773,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,ZNF717,9.0,0.5243406091053656,False,8,0,447,0.017897091722595078,115,110,8,3,11,-Pou5f1::Sox2;+PLAG1;+ZNF547;+CEBPA;+ERF::SREBF2;+Isl1;+Mafb;+MAFF;+NRL;-OSR2;-ZNF582,0.33117159885103686,0.037959154218084726,0.1260507,0.0014527999999999963,0.0,0.5243406091053656,0.1111111111111111,0.059610887793186636,0.002657140795265931,0.027731153999999997,0.0003196159999999992,0.0,0.06816427918369754,0.005555555555555556
472,HAR_2107,HARsv2_1999,new,False,chr4,11117543,11117687,MIR572,251140,,nearest_tss,0.1639968333479721,144,1.4279620076706208,6.2820000648498535,0,0,,,,Educational attainment,rs16878083,8e-09,18379,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MIR572,17.0,0.6129705880728774,True,5,0,144,0.034722222222222224,90,100,2,12,14,+ZNF136;-LIN54;-Atoh1;-HAND2;-HOXB4;-HOXC4;-HOXD12::ELK1;-HOXD4;-NKX6-3;-POU6F1;-POU6F2;-Ptf1A;+Six3;-ZNF410,0.07347090582754065,0.07364471326164876,0.22465800000000002,0.04288771295690107,0.0,0.6129705880728774,0.1414141414141414,0.013224763048957316,0.005155129928315414,0.049424760000000005,0.009435296850518235,0.0,0.07968617644947407,0.007070707070707071
473,HAR_3204,HARsv2_3055,new,False,chr9,118321742,118322119,LINC02578,357552,,nearest_tss,0.16332863245312398,377,3.777062269506337,8.894000053405762,0,0,,,,Educational attainment,rs9644936,3e-11,9197,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC02578,,0.0,False,4,1,378,0.010610079575596816,177,181,1,5,6,-SOX21;+ZNF460;-Hmga1;-FOXD3;-Prdm5;-THAP1,0.48363294206457347,0.022503636519209377,0.1927344,0.13303444224933214,0.0,0.0,0.06060606060606061,0.08705392957162322,0.0015752545563446566,0.042401568,0.029267577294853072,0.0,0.0,0.0030303030303030307
474,HAR_2072,HARsv2_1966;ZOOHAR.68,new,False,chr3,174314312,174314430,NLGN1-AS1,393516,,nearest_tss,0.16318413646791238,118,2.8553063914640355,8.902999877929688,0,0,,,,Educational attainment,rs79257925,1e-08,18929,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,NLGN1-AS1,35.0,0.3630967267082739,False,5,0,118,0.0423728813559322,17,19,2,4,6,-DUX4;+SMAD3;-NR6A1;-SRY;-ZNF652;+ZNF684,0.32269078306287957,0.08987151448879169,0.1819452,0.03885439999999999,0.0,0.3630967267082739,0.06060606060606061,0.05808434095131832,0.006291006014215419,0.040027944,0.008547967999999998,0.0,0.04720257447207561,0.0030303030303030307
477,HAR_660,HARsv2_0622,new,False,chr13,67250238,67250455,PCDH9,19902,,nearest_tss,0.16206696981078061,217,1.371466826927245,6.861999988555908,0,0,,,,Educational attainment,rs73196184,5e-09,16187,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,PCDH9,25.0,0.46822902982839815,False,6,0,217,0.027649769585253458,35,31,10,6,16,+HSF1;+ZNF136;+ELK1::HOXA1;-ZNF418;+ZNF35;+FIGLA;+ETV3;-FOXH1;+Foxq1;-Nkx2-1;-NKX2-8;+SNAI3;-TEAD1;-TEAD4;+ZEB1;+ZNF680,0.063606627683374,0.05864426936227145,0.2940294,0.058525581881429325,0.0,0.46822902982839815,0.16161616161616163,0.011449192983007318,0.004105098855359002,0.064686468,0.012875628013914451,0.0,0.06086977387769176,0.008080808080808083
478,HAR_983,HARsv2_0929,new,False,chr15,86488080,86488276,AGBL1-AS1,171112,,nearest_tss,0.16129793058982125,196,2.9322384517161355,8.890000343322754,0,0,,,,Educational attainment,rs2448929,6e-11,3171,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,AGBL1-AS1,,0.0,False,5,0,196,0.025510204081632654,76,76,3,3,6,-Ascl2;-FOXN3;+ZNF135;+Rhox11;+ZBTB6;-ZNF667,0.33612341980366,0.054106319947333774,0.2486664,0.17850618908430035,0.0,0.0,0.06060606060606061,0.0605022155646588,0.0037874423963133647,0.054706608000000004,0.03927136159854608,0.0,0.0,0.0030303030303030307
480,HAR_1488,HARsv2_1413,new,False,chr2,102850784,102850959,LINC01796,44764,,nearest_tss,0.1610104398913784,175,2.5012493101488644,8.788999557495117,0,0,,,,Educational attainment,rs4616497,3e-11,2563,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC01796,,0.0,False,4,1,176,0.022857142857142857,44,50,3,9,12,-IRF9;-TBXT;-POU2F1::SOX2;-ZNF75D;-DMRTC2;+FOXE1;-MEIS1;+Stat2;-TBX19;-THRA;+ZBTB26;-ZNF680,0.2608710405105171,0.04847926267281106,0.28657079999999996,0.18888146432628394,0.0,0.0,0.12121212121212122,0.04695678729189308,0.0033935483870967745,0.06304557599999999,0.04155392215178247,0.0,0.0,0.0060606060606060615
481,HAR_781,HARsv2_0735,new,False,chr14,33179856,33180085,NPAS3,240978,,nearest_tss,0.16048996083940256,229,2.4192460165702374,8.74899959564209,0,0,,,,Externalizing behaviour (multivariate analysis),rs373408008,4e-09,23923,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,NPAS3,37.0,0.36741234406462686,False,7,0,229,0.03056768558951965,94,116,1,23,24,-FOSB::JUN;-FOSL1::JUN;-FOSB::JUNB;-ATF3;-ATF7;-CREB1;-Creb5;-DBP;-TEF;-FOSL1::JUND;-FOSL2::JUN;-FOSL2::JUNB;-FOSL2::JUND;-Foxq1;-GATA1::TAL1;-GATA2;-GATA4;-GATA5;-JDP2;-JUN::JUNB;+Mecom;-MEIS1;-SCRT1;-SCRT2,0.24655294671997413,0.06483307508099732,0.22770659999999998,0.007235665111471829,0.0,0.36741234406462686,0.24242424242424243,0.044379530409595344,0.004538315255669813,0.050095452,0.0015918463245238024,0.0,0.04776360472840149,0.012121212121212123
482,HAR_3119,HARsv2_2973,new,False,chr9,23728811,23728919,LOC101929563,56412,,nearest_tss,0.1604113547261416,108,2.0273021519313974,6.934999942779541,0,0,,,,Educational attainment,rs10966046,7e-11,2615,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LOC101929563,,0.0,False,5,0,108,0.046296296296296294,64,36,33,5,38,+MSC;+MYF6;+TFAP4;+PKNOX2;+TGIF1;+TGIF2;+Ascl2;+FERD3L;+TGIF2LX;-ATF4;+Bhlha15;+BHLHE22;+CTCF;-ERF::SREBF2;+FLI1::DRGX;-GFI1;-GRHL2;+Hic1;+Msgn1;+MYF5;+MYOD1;+MYOG;+NEUROD1;+Neurod2;+Neurod2;+Olig2;+Ptf1A;+Rhox11;+RORC;+TAL1::TCF3;+Tcf12;+Tcf21;+TFAP4::FLI1;+TWIST1;+Twist2;+ZBTB18;-ZNF416;+ZNF692,0.17811802454034292,0.09819295101553166,0.2830764,0.18185398429942468,0.0,0.0,0.3838383838383838,0.03206124441726173,0.006873506571087217,0.062276808,0.04000787654587343,0.0,0.0,0.01919191919191919
483,HAR_169,HARsv2_0156,new,False,chr1,177895781,177896346,SEC16B,73899,,nearest_tss,0.15985975954211193,565,1.620047671642234,8.550999641418457,0,0,,,,Obesity class II and attention deficit hyperactivity disorder,rs574367,9e-10,7730,"attention deficit-hyperactivity disorder, obesity disorder",Shared genetics between classes of obesity and psychiatric disorders: A large-scale genome-wide cross-trait analysis.,36137488,False,,SEC16B,25.0,0.3330170257259202,False,10,0,565,0.017699115044247787,74,76,5,7,12,+NFIC::TLX1;-ZBTB17;+ARNT::HIF1A;-FOXE1;-HNF4A;-HNF4G;+ONECUT1;-ONECUT3;+OVOL2;-PBX1;-Runx1;+SOX9,0.10700980935861916,0.03753925206965458,0.2778303,0.12497618548958629,0.0,0.3330170257259202,0.12121212121212122,0.019261765684551447,0.002627747644875821,0.06112266599999999,0.027494760807708983,0.0,0.043292213344369626,0.0060606060606060615
484,HAR_715,HARsv2_0674,new,False,chr13,96559598,96560028,MIR4501,132370,,nearest_tss,0.15954134215472426,430,2.9860413484795147,8.89900016784668,0,0,,,,Major depressive disorder (broad),rs72642767,4e-08,1005,major depressive disorder,"Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.",38177345,False,,MIR4501,,0.0,False,8,3,430,0.01873536299765808,113,115,5,7,12,-MSC;+ZSCAN16;-Hand1;-GRHL1;-GRHL2;+NR4A1;+SOX4;-STAT1::STAT2;-TFAP2A;-TFAP2C;+ZNF354A;+ZNF682,0.3455176147005068,0.03973710055148448,0.260289,0.14201085640646843,0.0,0.0,0.12121212121212122,0.06219317064609122,0.0027815970386039137,0.05726358,0.031242388409423054,0.0,0.0,0.0060606060606060615
485,HAR_517,HARsv2_0490,new,False,chr12,17430328,17430762,LINC02378,158317,,nearest_tss,0.15874510849241355,434,3.5391794340692586,8.871999740600586,0,0,,,,Personality traits or cognitive traits (multivariate analysis),rs10840717,8e-09,12932,"neuroticism measurement, cognitive function measurement",Multivariate genetic analysis of personality and cognitive traits reveals abundant pleiotropy.,37365406,False,,LINC02378,,0.0,False,4,0,434,0.009216589861751152,153,157,3,7,10,-Pgr;+IRF7;-Mafb;+MXI1;-NKX6-3;-NRL;+POU1F1;-POU6F1;-SATB1;-ZNF667,0.4420976743904452,0.019548089787423815,0.2525049,0.07817080802958498,0.0,0.0,0.10101010101010101,0.07957758139028014,0.0013683662851196672,0.055551078,0.017197577766508695,0.0,0.0,0.005050505050505051
487,HAR_640,HARsv2_0605,new,False,chr13,53578465,53578904,LINC00558,236515,,nearest_tss,0.15535383928358548,439,2.722087759666846,8.871999740600586,0,0,,,,Epilepsy and lamotrigine-induced maculopapular eruptions,rs7328626,8e-09,1693,"trait in response to lamotrigine, maculopapular eruption, epilepsy",GWAS identifies two susceptibility loci for lamotrigine-induced skin rash in patients with epilepsy.,26220383,False,,LINC00558,,0.0,False,5,0,439,0.011389521640091117,98,124,3,29,32,-JDP2;+TBX20;-BACH1;+Arid3b;-Atf3;-BACH2;-BATF;-BATF::JUN;-Jun;-BATF3;-BNC2;-FOS;-FOS::JUN;-FOS::JUNB;-JUNB;-FOS::JUND;-JUND;-FOSB::JUNB;-FOSL1;-FOSL1::JUN;-FOSL1::JUNB;-FOSL1::JUND;-FOSL2;-FOSL2::JUN;-FOSL2::JUNB;-FOSL2::JUND;-Isl1;-JUN::JUNB;-NFE2;-MEIS1;-MEIS2;+Msgn1,0.29943029215477884,0.024156807994709387,0.22904549999999999,0.15097174533854302,0.0,0.0,0.32323232323232326,0.05389745258786019,0.0016909765596296571,0.05039001,0.033213783974479466,0.0,0.0,0.016161616161616165
490,HAR_723,HARsv2_0682,new,False,chr13,97273402,97273554,MBNL2,51070,,nearest_tss,0.15476325367641722,152,1.712218398280188,8.902999877929688,0,0,,,,Educational attainment,rs6491346,5e-09,10185,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MBNL2,25.0,0.30726956132470934,False,6,0,152,0.039473684210526314,49,44,5,0,5,+ZNF213;+ZBTB24;+TBP;+ZKSCAN3;+ZNF324,0.12310317648026224,0.08372241086587437,0.284679,0.09838380750860952,0.0,0.30726956132470934,0.050505050505050504,0.022158571766447203,0.005860568760611206,0.06262938,0.021644437651894093,0.0,0.039945042972212214,0.0025252525252525255
491,HAR_1915,HARsv2_1818,new,False,chr3,61283266,61283416,FHIT,31814,,nearest_tss,0.15392134212851724,150,1.412394860398536,6.1570000648498535,0,0,,,,Depressive symptoms,rs815710,2e-09,6791,depressive symptom measurement,Multivariate genome-wide analyses of the well-being spectrum.,30643256,False,,FHIT,25.0,0.2953669815158219,False,5,0,150,0.03333333333333333,40,50,1,11,12,-FOXB1;-FOXC1;-Arid5a;-Atoh1;-FOXC2;-FOXD2;-HAND2;+MYB;-NEUROD1;-Neurod2;-Ptf1A;-TWIST1,0.07075282140719732,0.07069892473118279,0.2904558,0.12671963584716367,0.0,0.2953669815158219,0.12121212121212122,0.012735507853295518,0.004948924731182796,0.06390027599999999,0.027878319886376006,0.0,0.03839770759705685,0.0060606060606060615
492,HAR_1264,HARsv2_1201;ZOOHAR.279,new,False,chr18,39674940,39675294,MIR5583-1,1427,,nearest_tss,0.15384440033851357,354,3.4442737138164365,8.89900016784668,0,0,,,,Educational attainment,rs2852334,6e-10,21845,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MIR5583-1,,0.0,False,4,0,354,0.011299435028248588,118,117,5,4,9,-Irf1;+KLF4;+SIX1;+SIX2;-Spi1;+STAT1::STAT2;-Stat2;+Wt1;-ZNF189,0.42552676675322915,0.023965737197011117,0.2995719,0.02327594624403168,0.0,0.0,0.09090909090909091,0.07659481801558124,0.0016776016037907784,0.065905818,0.005120708173686969,0.0,0.0,0.004545454545454546
493,HAR_2186,HARsv2_2076,new,False,chr4,65611726,65611825,EPHA5-AS1,58136,,nearest_tss,0.1531396391961954,99,1.332057381696242,5.810999870300293,0,0,,,,Educational attainment (years of education),rs74944857,4e-09,19372,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,EPHA5-AS1,,0.0,False,41,16,107,0.45054945054945056,19,18,6,5,11,+HOXA4;+HOXB4;+HOXC4;+HOXD4;-IRF3;-MEIS1;-MEIS2;+NKX6-3;-PBX2;+POU6F1;-Six4,0.056725585368778045,0.9556008507621412,0.2825592,0.03781088509504498,0.0,0.0,0.1111111111111111,0.010210605366380047,0.06689205955334988,0.062163024000000004,0.008318394720909896,0.0,0.0,0.005555555555555556
494,HAR_1231,HARsv2_1170,new,False,chr18,25148077,25148416,LINC01894,160098,,nearest_tss,0.15301204782653985,339,3.0976221288799843,8.902999877929688,0,0,,,,Attention deficit hyperactivity disorder,rs9959583,1e-09,11401,attention deficit-hyperactivity disorder,Genome-wide association meta-analysis of childhood ADHD symptoms and diagnosis identifies new loci and potential effector genes.,40962958,False,,LINC01894,,0.0,False,4,0,339,0.011799410029498525,164,147,17,0,17,+FOSL1::JUN;+FOSB::JUNB;+ZNF8;+ARNT::HIF1A;+ATF2;+ATF3;+CREB1;+Creb5;+DBP;+FOSL1::JUND;+FOSL2::JUN;+FOSL2::JUNB;+FOSL2::JUND;+JDP2;+KLF13;+RORA;+RORB,0.36500005265239294,0.025026168046436387,0.2519706,0.0979128,0.0,0.0,0.1717171717171717,0.06570000947743072,0.0017518317632505473,0.055433532,0.021540815999999997,0.0,0.0,0.008585858585858586
495,HAR_720,HARsv2_0679;ZOOHAR.199,new,False,chr13,96809149,96809312,LINC00359,174861,,nearest_tss,0.15230606393586887,163,2.6827046061542994,7.033999919891357,0,0,,,,Systolic blood pressure x depressive symptoms (dichotomous) interaction (1df test),rs75095906,4e-08,17322,"systolic blood pressure, depressive symptom measurement","A Large-Scale Genome-wide Association Study of Blood Pressure Accounting for Gene-Depressive Symptomatology Interactions in 564,680 Individuals from Diverse Populations.",41520179,False,,LINC00359,25.0,0.20145947218021343,False,6,0,163,0.03680981595092025,24,25,3,4,7,-ZNF354C;-BARX2;-Hoxd13;+Irf1;+NFIA;+NFIX;-ONECUT3,0.2925538404764164,0.07807243221848408,0.2475417,0.04544110670926712,0.0,0.20145947218021343,0.0707070707070707,0.052659691285754956,0.005465070255293886,0.054459174,0.009997043476038766,0.0,0.026189731383427745,0.0035353535353535356
496,HAR_1278,HARsv2_1215;ZOOHAR.136,new,False,chr18,41338958,41339485,KC6,181193,,nearest_tss,0.1520955349113162,527,3.0326716569614596,8.902999877929688,0,0,,,,Educational attainment,rs80020939,1e-09,13532,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,KC6,,0.0,False,11,3,530,0.020872865275142316,211,221,8,18,26,-TFAP4;+Nr2F6;-TCF7L1;-FOXS1;-IKZF2;-Ahr::Arnt;-Atoh1;+Bach1::Mafk;+BATF3;+CREB3L1;+ETV2::HOXB13;+FOXF2;-Foxl2;-FOXP2;-HAND2;-Hmx2;-NEUROD1;-Neurod2;-NEUROG2;+NR1D1;-Ptf1A;+Rhox11;-THRA;-ZFP42;-ZNF282;-ZNF680,0.35365944780488406,0.044270673930342175,0.2456421,0.08256959999999999,0.0,0.0,0.26262626262626265,0.06365870060487913,0.0030989471751239526,0.054041262,0.018165312,0.0,0.0,0.013131313131313133
497,HAR_2697,HARsv2_2567,new,False,chr6,155667126,155667276,LOC105378068,152283,,nearest_tss,0.151271205333664,150,2.8095970557717713,8.793000221252441,0,0,,,,"Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)",rs9371912,1e-10,6148,"schizophrenia, intelligence, self reported educational attainment","Pleiotropic Meta-Analysis of Cognition, Education, and Schizophrenia Differentiates Roles of Early Neurodevelopmental and Adult Synaptic Pathways.",31374203,False,,LOC105378068,,0.0,False,3,0,150,0.02,18,17,3,2,5,-HNF1B;-HMBOX1;+NR6A1;+ZBTB12;+ZNF549,0.3147097553872323,0.04241935483870968,0.2543151,0.150816,0.0,0.0,0.050505050505050504,0.056647755969701806,0.0029693548387096777,0.055949322,0.033179520000000004,0.0,0.0,0.0025252525252525255
498,HAR_1951,HARsv2_1852,new,False,chr3,76204101,76204123,ZNF717,418552,,nearest_tss,0.15068481876825582,22,1.0763181888244369,2.8940000534057617,0,0,,,,Depressive symptoms (MTAG),rs4856019,2e-09,11469,depressive symptom measurement,Multi-trait analysis for genome-wide association study of five psychiatric disorders.,32606422,False,,ZNF717,9.0,0.5243406091053656,False,3,0,22,0.13636363636363635,1,1,1,1,2,+TCF7L1;-LIN54,0.012072528282170552,0.2892228739002932,0.1744344,0.09416461050293654,0.0,0.5243406091053656,0.020202020202020204,0.0021730550907906993,0.020245601173020527,0.038375568,0.020716214310646037,0.0,0.06816427918369754,0.0010101010101010103
500,HAR_758,HARsv2_0714,new,False,chr14,25995826,25995868,NOVA1,601551,,nearest_tss,0.15018686892069508,42,1.766666660174018,6.828999996185303,0,0,,,,Educational attainment,rs862957,2e-10,20338,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,NOVA1,12.0,0.5955081619977051,True,3,0,42,0.07142857142857142,27,31,2,6,8,+REL;+RELA;-POU3F2;-POU3F3;-POU1F1;-POU2F2;-POU2F3;-POU3F1,0.13261005463730124,0.15149769585253456,0.11953470000000001,0.036173278528171614,0.0,0.5955081619977051,0.08080808080808081,0.023869809834714224,0.01060483870967742,0.026297634,0.007958121276197756,0.0,0.07741606105970165,0.004040404040404041
502,HAR_1977,HARsv2_1877,new,False,chr3,85826639,85826843,CADM2-AS2,1208,,nearest_tss,0.14848063178278859,204,2.1751789766199447,8.888999938964844,0,0,,,,Cognitive performance (MTAG),rs9968137,7e-09,4682,cognitive function measurement,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,CADM2-AS2,35.0,0.07879526829538526,False,4,0,204,0.0196078431372549,59,58,4,3,7,+RARA;+Rarb;+BARHL1;+BARHL2;-Prdm5;-ZNF652;-ZNF76,0.2039378929009736,0.041587602783048704,0.2996376,0.13255303841839225,0.0,0.07879526829538526,0.0707070707070707,0.036708820722175246,0.0029111321948134096,0.065920272,0.029161668452046294,0.0,0.010243384878400085,0.0035353535353535356
503,HAR_2309,HARsv2_2195,new,False,chr4,182206927,182207337,TENM3,36065,,nearest_tss,0.14661733670263208,410,2.7994300546741897,8.848999977111816,0,0,,,,Educational attainment,rs2726818,7e-09,18947,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,TENM3,,0.0,False,12,0,410,0.02926829268292683,84,81,15,12,27,-NR1H2::RXRA;+Pou5f1::Sox2;-Nr2F6;-RARA;-TCF7L1;+FOXN3;-RXRG;-Ppara;-ERF::FOXO1;+ERF::HOXB13;+FOXD3;-FOXO1::ELK1;-FOXO1::ELK3;-HNF4A;+HNF4A;+HNF4G;+HOXD12::ELK1;+MAF::NFE2;+Mafg;+MAFG::NFE2L1;+Nfe2l2;+NKX2-2;+NKX2-5;+Nr1h3::Rxra;-NR4A1;-NR4A2;+ZNF354A,0.3129345574783319,0.06207710464201417,0.2891805,0.03948929725103496,0.0,0.0,0.2727272727272727,0.05632822034609974,0.0043453973249409925,0.06361971,0.008687645395227692,0.0,0.0,0.013636363636363636
507,HAR_1357,HARsv2_1290,new,False,chr19,30488803,30489006,ZNF536,188357,,nearest_tss,0.14155162225822984,203,1.1104923666680733,6.798999786376953,0,0,,,,Schizophrenia,rs2053079,2e-09,7511,schizophrenia,Genome-wide association study of schizophrenia in Ashkenazi Jews.,26198764,False,,ZNF536,9.0,0.3710972753430132,False,5,0,203,0.024630541871921183,43,39,8,4,12,+PAX6;+NR1H2::RXRA;-DUX4;+POU3F2;+POU3F3;+POU5F1B;-ZNF136;-HOXB2::ELK1;-ELK1::SREBF2;+NFYB;+POU1F1;+POU3F1,0.018039472562411184,0.052240584776736064,0.24349289999999998,0.12170902912466611,0.0,0.3710972753430132,0.12121212121212122,0.003247105061234013,0.0036568409343715248,0.053568437999999996,0.026775986407426542,0.0,0.04824264579459171,0.0060606060606060615
508,HAR_1306,HARsv2_1241,new,False,chr18,53502330,53502753,LINC01919,65694,,nearest_tss,0.14136610449776466,423,3.1870054664871756,8.902999877929688,0,0,,,,Educational attainment,rs2270952,4e-13,23774,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC01919,,0.0,False,7,5,428,0.016548463356973995,173,175,5,7,12,-Arid3a;-ZNF669;+ZNF184;-ZNF35;-BATF3;+Foxj3;+Foxq1;+HNF1A;-MEIS2;-PBX1;-PBX2;+ZNF667,0.3806067308151965,0.03509875695874323,0.2802918,0.012159899560505527,0.0,0.0,0.12121212121212122,0.06850921154673537,0.0024569129871120266,0.061664196,0.002675177903311216,0.0,0.0,0.0060606060606060615
509,HAR_2766,HARsv2_2634,new,False,chr7,28450147,28450297,CREB5,26082,,nearest_tss,0.14077011791895566,150,1.6323038003958907,4.999000072479248,0,0,,,,Schizophrenia vs bipolar disorder (ordinary least squares (OLS)),rs7790864,2e-08,11141,"bipolar disorder, schizophrenia",Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.,33686288,False,,CREB5,9.0,0.18481178286206845,False,5,0,150,0.03333333333333333,29,33,7,11,18,-CDX1;-Ebf2;-EBF3;-ETV2::HOXB13;-FOXO1::ELK3;-GATA1::TAL1;-Lhx3;+PBX1;-POU4F1;-POU4F3;-Stat6;+TFAP2A;+TFAP2A;+TFAP2B;+TFAP2C;+TFAP2C;+TFAP2E;-ZNF675,0.10914977707632512,0.07069892473118279,0.2921754,0.0853600202320743,0.0,0.18481178286206845,0.18181818181818182,0.01964695987373852,0.004948924731182796,0.064278588,0.018779204451056346,0.0,0.0240255317720689,0.009090909090909092
510,HAR_1906,HARsv2_1809,new,False,chr3,60332908,60333098,MIR548BB,284773,,nearest_tss,0.14049617223229646,190,3.045410075940584,8.869999885559082,0,0,,,,Schizophrenia,rs926143,3e-08,9097,schizophrenia,Gene-level analysis reveals the genetic aetiology and therapeutic targets of schizophrenia.,39753749,False,,MIR548BB,,0.0,False,4,0,190,0.021052631578947368,33,41,1,9,10,-Sox6;-Sox7;-Thap11;-HOXB13;-Hnf1A;-HOXC11;+Nfatc2;-SOX10;-Sox11;-SOX4,0.3558836252705302,0.04465195246179966,0.2145681,0.09570907254895457,0.0,0.0,0.10101010101010101,0.06405905254869543,0.003125636672325977,0.047204982,0.021055995960770006,0.0,0.0,0.005050505050505051
