rank_relaxed,har_id,har_alt_id,chrom,start,end,phylop_mean,gene,gene_distance,gene_confidence,gwas_trait,gwas_pval,gwas_distance,within_gwas25,within_ddg1mb,in_anchored,tier,brain_dnase_overlap,gene_peak_pcw,gene_midfetal_frac,score_constraint,score_gene,score_disease,score_brain,score_temporal,total_score
94,HAR_3238,HARsv2_3088,chrX,25382642,25383727,4.45943409761267,ARX,366677.0,definitive,Educational attainment,4e-09,166776.0,False,True,False,relaxed (constraint only),True,8.0,0.49376163771785964,0.6028968081576088,0.6333230000000001,0.0,0.8,0.49376163771785964,0.47277442996783114
95,HAR_1197,HARsv2_1136,chr17,67427619,67427820,2.4816884355374795,PSMD12,61042.0,strong,Educational attainment,8e-12,51396.0,False,True,False,relaxed (constraint only),True,24.0,0.5970971143256372,0.25767826068930855,0.8542185,0.0,0.8,0.5970971143256372,0.47265088839364583
96,HAR_1581,HARsv2_1500,chr2,157785403,157785570,2.8508477736711924,ACVR1,90292.0,strong,Educational attainment,1e-09,154725.0,False,True,False,relaxed (constraint only),True,9.0,0.5400429068700283,0.3221155909985859,0.8322809999999999,0.0,0.8,0.5400429068700283,0.47191841394641953
97,HAR_46,HARsv2_0038,chr1,54259707,54259997,4.201826131948351,PARS2,504526.0,definitive,Rate of cognitive decline in mild cognitive impairment (time interaction),3e-11,267269.0,False,True,False,relaxed (constraint only),True,8.0,0.5293047692887236,0.5579309415003223,0.645474,0.0,0.8,0.5293047692887236,0.47186530622453643
98,HAR_1917,ZOOHAR.284,chr3,62504670,62504843,4.300182227089631,FEZF2,131120.0,moderate,Autism and educational attainment (MTAG),3e-09,9282.0,True,True,True,anchored (both gates),True,13.0,0.6801815710524873,0.5750991491978172,0.43444,0.10717008649465307,0.8,0.6801815710524873,0.4716996251377888
99,HAR_1678,HARsv2_1593,chr2,214900071,214900489,3.431943009277481,ATIC,411569.0,definitive,Depressive symptoms (MTAG),7e-10,249098.0,False,True,False,relaxed (constraint only),True,9.0,0.5563898609693003,0.4235466582098591,0.738431,0.0,0.8,0.5563898609693003,0.4716180686406633
100,HAR_225,HARsv2_0210,chr1,244037538,244037688,3.831177827423694,ZBTB18,13594.0,definitive,Educational attainment,5e-09,77131.0,False,True,False,relaxed (constraint only),True,,0.0,0.49323370981718895,1.0,0.0,0.8,0.0,0.46907053155351597
101,HAR_1450,HARsv2_1379,chr2,59948315,59948385,4.364123721082672,BCL11A,605269.0,definitive,Depression,9e-09,6545.0,True,True,True,anchored (both gates),True,12.0,0.6889946588900382,0.5862602353286139,0.39473100000000005,0.1187875635906378,0.8,0.6889946588900382,0.46826162727817705
102,HAR_10,HARsv2_0009,chr1,10713034,10713476,5.006422964283403,PEX14,238085.0,definitive,Systolic blood pressure x depressive symptoms interaction (2df test),8e-09,17264.0,True,True,True,anchored (both gates),False,19.0,0.5740413957906818,0.698374556209028,0.911915,0.05011015668850426,0.0,0.5740413957906818,0.46815720004759614
103,HAR_978,HARsv2_0924,chr15,78671711,78672041,2.4613462240725705,CHRNA3,50715.0,strong,Schizophrenia,1e-16,29502.0,False,True,False,relaxed (constraint only),True,8.0,0.5572242716165438,0.25412749638787635,0.86196375,0.0,0.8,0.5572242716165438,0.46797060188632783
104,HAR_2380,HARsv2_2262,chr5,68137803,68137950,4.601015746569624,PIK3R1,151640.0,definitive,Educational attainment,3e-08,36738.0,False,True,False,relaxed (constraint only),False,21.0,0.6080556055170034,0.6276101027628421,0.99836,0.0,0.0,0.6080556055170034,0.4677911900165023
105,HAR_3177,HARsv2_3030,chr9,98997074,98997088,4.914142864091056,TGFBR1,108024.0,definitive,Depression severity  x hours spent watching television interaction,4e-08,84461.0,False,True,False,relaxed (constraint only),False,8.0,0.5281868740403695,0.6822669227759176,1.0,0.0,0.0,0.5281868740403695,0.4675822042328559
106,HAR_3107,HARsv2_2963,chr9,16729202,16729572,5.249125191062357,BNC2,141098.0,definitive,Educational attainment,9e-13,688.0,True,True,True,anchored (both gates),False,8.0,0.281219684622549,0.740738603215982,0.858902,0.23428516488840892,0.0,0.281219684622549,0.46635532256279333
107,HAR_1577,HARsv2_1497,chr2,156384966,156384988,1.3104999940948223,NR4A2,52245.0,strong,Educational attainment,1e-10,40810.0,False,True,False,relaxed (constraint only),True,12.0,0.8247855515394904,0.05324551672249346,0.8608162500000001,0.0,0.8,0.8247855515394904,0.46612032921611657
108,HAR_1709,HARsv2_1622;ZOOHAR.48,chr20,728331,728421,3.724416610618043,SLC52A3,47564.0,definitive,Schizophrenia vs ADHD (ordinary least squares (OLS)),8e-10,799032.0,False,True,False,relaxed (constraint only),True,,0.0,0.47459837520448495,1.0,0.0,0.8,0.0,0.4652587585645538
109,HAR_2067,ZOOHAR.171,chr3,170953897,170954119,5.2647796735980865,SLC2A2,72601.0,definitive,Type 2 diabetes and obsessive compulsive disorder,3e-11,52975.0,False,True,False,relaxed (constraint only),False,26.0,0.42643639380413234,0.7434711172221974,1.0,0.0,0.0,0.42643639380413234,0.465069923061969
110,HAR_538,HARsv2_0510,chr12,53803283,53803467,1.9343575223937362,HOXC13,135363.0,definitive,Educational attainment,1e-08,273426.0,False,True,False,relaxed (constraint only),True,26.0,0.4292941583929556,0.1621408078998922,1.0,0.0,0.8,0.4292941583929556,0.46476543865121
111,HAR_21,ZOOHAR.91,chr1,35747987,35748135,5.09418621578732,AGO1,135059.0,strong,Schizophrenia,4e-08,61376.0,False,True,False,relaxed (constraint only),True,,0.0,0.7136937667557911,0.79870575,0.0,0.8,0.0,0.4638410716091391
112,HAR_2789,HARsv2_2657,chr7,66554582,66554839,4.282728136254274,KCTD7,74041.0,definitive,Educational attainment,1e-08,889835.0,False,True,False,relaxed (constraint only),False,24.0,0.6510023673981356,0.5720525107947582,1.0,0.0,0.0,0.6510023673981356,0.4631815451191069
113,HAR_211,HARsv2_0196,chr1,218254959,218255504,4.4716984540401,TGFB2,89779.0,definitive,Number of puzzles correctly solved (baseline),9e-10,270504.0,False,True,False,relaxed (constraint only),False,24.0,0.604470332124584,0.6050375704369548,1.0,0.0,0.0,0.604470332124584,0.4630544384714179
114,HAR_1122,HARsv2_1064,chr16,79302602,79302803,3.552384635248762,MAF,297934.0,definitive,Cognitive performance (attention) (longitudinal),2e-08,63888.0,False,True,False,relaxed (constraint only),True,37.0,0.5298192337291392,0.4445699292855234,0.7020660000000001,0.0,0.8,0.5298192337291392,0.4629018268820254
115,HAR_30,HARsv2_0025,chr1,44019475,44019732,4.7166102805108165,SLC6A9,2135.0,strong,Educational attainment,3e-08,835.0,True,True,True,anchored (both gates),False,35.0,0.4674861284108546,0.647787306468895,0.89839875,0.14543229190375948,0.0,0.4674861284108546,0.4625201603143628
116,HAR_1252,HARsv2_1189,chr18,37669137,37669407,2.0093595047661945,CELF4,103339.0,moderate,Depressive symptoms,3e-15,1248.0,True,True,True,anchored (both gates),True,19.0,0.6041425637951547,0.1752325192904738,0.5983305,0.27595793276631886,0.8,0.6041425637951547,0.4618452749707336
117,HAR_2553,HARsv2_2427,chr6,21147853,21148206,3.7799970019441744,SOX4,445544.0,strong,Type 2 diabetes and Major depressive disorder,4e-08,139345.0,False,True,False,relaxed (constraint only),True,12.0,0.6981466870403064,0.4843000180037891,0.5658420000000001,0.0,0.8,0.6981466870403064,0.4618389915408203
118,HAR_458,HARsv2_0433;ZOOHAR.8,chr11,114229042,114229488,5.9668386847260315,ZBTB16,168801.0,limited,Educational attainment (MTAG),2e-08,68965.0,False,True,False,relaxed (constraint only),True,37.0,0.4419001079516259,0.8660165975163193,0.3993597,0.0,0.8,0.4419001079516259,0.46044219953028276
119,HAR_2834,ZOOHAR.262,chr7,114975070,114975301,4.657765411073876,FOXP2,560256.0,strong,Educational attainment (years of education),1e-08,57645.0,False,True,False,relaxed (constraint only),True,9.0,0.6213620887374015,0.6375158439939541,0.479808,0.0,0.8,0.6213620887374015,0.4603269130167886
120,HAR_1316,HARsv2_1251,chr18,59353226,59353303,4.273797614415972,RAX,79772.0,definitive,Educational attainment (years of education),2e-08,28036.0,False,True,False,relaxed (constraint only),False,13.0,0.6322777040548826,0.5704936744710231,1.0,0.0,0.0,0.6322777040548826,0.4600965487862715
121,HAR_1113,HARsv2_1055;ZOOHAR.179,chr16,78325248,78325746,4.699217954257575,WWOX,225595.0,strong,Parkinson's disease progression (cognitive),2e-08,77985.0,False,True,False,relaxed (constraint only),True,25.0,0.43795574245166236,0.6447514491686501,0.5808037500000001,0.0,0.8,0.43795574245166236,0.45996174132849216
122,HAR_974,HARsv2_0920,chr15,75453904,75454429,2.0551616213502,SIN3A,2214.0,strong,Educational attainment,7e-11,117145.0,False,True,False,relaxed (constraint only),True,9.0,0.5376628778364863,0.18322734919267333,0.8983395,0.0,0.8,0.5376628778364863,0.4596724851970732
123,HAR_1574,HARsv2_1494,chr2,155726605,155726813,5.865024976600888,NR4A2,605908.0,strong,Educational attainment,3e-11,187.0,True,True,True,anchored (both gates),False,12.0,0.8247855515394904,0.8482448581540174,0.445569,0.2088833522453128,0.0,0.8247855515394904,0.4589610382520747
124,HAR_539,ZOOHAR.153,chr12,53993890,53994067,5.076860713736882,HOXC13,55060.0,definitive,Educational attainment,1e-20,238901.0,False,True,False,relaxed (constraint only),False,26.0,0.4292941583929556,0.7106695737229339,1.0,0.0,0.0,0.4292941583929556,0.4587826862059231
125,HAR_16,HARsv2_0015,chr1,25561377,25561394,4.140823517597335,SELENON,238798.0,definitive,Depression severity  x hours spent watching television interaction,1e-08,259926.0,False,True,False,relaxed (constraint only),True,,0.0,0.547282841331603,0.911202,0.0,0.8,0.0,0.45792653572691877
126,HAR_2453,HARsv2_2330,chr5,126902456,126902779,1.7358661395260337,LMNB1,125321.0,definitive,Response to antipsychotic treatment in schizophrenia,1e-09,552370.0,False,True,False,relaxed (constraint only),True,8.0,0.4274527772525642,0.12749383170242531,1.0,0.0,0.8,0.4274527772525642,0.4574065349423521
127,HAR_2467,HARsv2_2343,chr5,141804289,141804468,5.1399214296720155,PCDH12,153734.0,definitive,Educational attainment,9e-10,47960.0,False,True,False,relaxed (constraint only),False,35.0,0.4088054174247861,0.7216769186889168,0.996266,0.0,0.0,0.4088054174247861,0.45707394276048546
128,HAR_3300,ZOOHAR.60,chrX,136281875,136281967,4.777966633477175,FHL1,133364.0,definitive,Educational attainment,1e-08,5831.0,True,True,True,anchored (both gates),False,37.0,0.5055917253343051,0.6584971522570403,0.866636,0.1226816,0.0,0.5055917253343051,0.4567116860224169
129,HAR_300,HARsv2_0283;ZOOHAR.34,chr10,78663843,78664013,3.7256504045638246,ZMIZ1,404952.0,strong,Educational attainment,1e-08,185365.0,False,True,False,relaxed (constraint only),True,9.0,0.61659305024716,0.4748137358355334,0.596286,0.0,0.8,0.61659305024716,0.45546191929832597
130,HAR_525,HARsv2_0497,chr12,24016380,24016638,3.7194521486949443,SOX5,66029.0,strong,Depression,2e-09,225.0,True,True,True,anchored (both gates),False,12.0,0.6958320159404583,0.47373182073951114,0.85047825,0.1724135854859399,0.0,0.6958320159404583,0.45541601546849814
131,HAR_1576,HARsv2_1496,chr2,156156260,156156826,4.652739496098266,NR4A2,175895.0,strong,Age when finished full-time education (standard GWA),8e-09,18050.0,True,True,True,anchored (both gates),False,12.0,0.8247855515394904,0.636638562804138,0.76807875,0.045018819672324795,0.0,0.8247855515394904,0.4553392367418068
132,HAR_1938,HARsv2_1839,chr3,70006013,70006116,3.17430145028385,MITF,242510.0,definitive,Educational attainment,5e-10,10830.0,True,True,True,anchored (both gates),True,25.0,0.2955803019265529,0.3785749277852681,0.75749,0.10543647603084688,0.8,0.2955803019265529,0.45501448974839365
133,HAR_797,HARsv2_0749;ZOOHAR.147,chr14,33792601,33792837,6.313069337386552,SPTSSA,669403.0,moderate,Cognitive domain scores for language or memory (pleiotropy),4e-08,216381.0,False,True,False,relaxed (constraint only),True,8.0,0.4619100943844076,0.9264516905075243,0.31529850000000004,0.0,0.8,0.4619100943844076,0.45474464381969015
134,HAR_2828,HARsv2_2695,chr7,114337580,114338171,4.3726951866419475,FOXP2,76643.0,strong,Educational attainment,2e-12,11343.0,True,True,True,anchored (both gates),False,9.0,0.6213620887374015,0.5877563978265474,0.84251775,0.1278182666793736,0.0,0.6213620887374015,0.45459903047057154
135,HAR_246,HARsv2_0231;ZOOHAR.242,chr10,8504571,8505091,5.587675945575421,GATA3,449884.0,definitive,Educational attainment,8e-10,1907.0,True,True,True,anchored (both gates),False,19.0,0.7541157213211512,0.7998331581723883,0.550116,0.16805995434431603,0.0,0.7541157213211512,0.4545496843165103
136,HAR_1697,HARsv2_1611,chr2,222175474,222175970,4.934619040597775,PAX3,123028.0,definitive,Depression,1e-08,282047.0,False,True,False,relaxed (constraint only),False,35.0,0.4320099378203624,0.6858410708814616,1.0,0.0,0.0,0.4320099378203624,0.4541053234946707
137,HAR_1614,HARsv2_1530,chr2,176125789,176125916,4.998103487651732,HOXD13,33069.0,definitive,Major depressive disorder (broad),2e-08,39591.0,False,True,False,relaxed (constraint only),False,8.0,0.41618558210667017,0.6969223787660151,1.0,0.0,0.0,0.41618558210667017,0.45403426574062483
138,HAR_1238,HARsv2_1176,chr18,26335479,26336460,5.167887078148145,KCTD1,213164.0,limited,Severe depressive disorders in coronary artery disease,1e-10,603764.0,False,True,False,relaxed (constraint only),True,21.0,0.6122135359530978,0.7265583656469694,0.38605079999999997,0.0,0.8,0.6122135359530978,0.45374936532995136
139,HAR_223,HARsv2_0208,chr1,243339109,243339164,2.7863818045366893,SDCCAG8,83105.0,definitive,Educational attainment (years of education),3e-11,1298.0,True,True,True,anchored (both gates),False,19.0,0.6107000756121077,0.3108629569251034,1.0,0.19953061761650764,0.0,0.6107000756121077,0.45368531585423216
140,HAR_1809,HARsv2_1717,chr21,34094810,34094885,6.134357730641085,KCNE1,390741.0,strong,Major depressive disorder or hospitalized COVID-19 (pleiotropy),7e-09,103352.0,False,True,False,relaxed (constraint only),False,13.0,0.8029450086735999,0.8952573046572923,0.60694425,0.0,0.0,0.8029450086735999,0.4534737510975916
141,HAR_2585,HARsv2_2459,chr6,51640042,51640452,4.402696520286789,PKHD1,447161.0,definitive,Depression,3e-08,97992.0,False,True,False,relaxed (constraint only),True,35.0,0.5110197232055154,0.5929931767620739,0.5528390000000001,0.0,0.8,0.5110197232055154,0.45317717708396626
142,HAR_396,HARsv2_0373,chr11,32477487,32477517,4.178200002511343,WT1,41948.0,definitive,Depression,1e-09,98685.0,False,True,False,relaxed (constraint only),False,24.0,0.6653500533206286,0.5538069642655629,0.958052,0.0,0.0,0.6653500533206286,0.4510820460221398
143,HAR_226,HARsv2_0211,chr1,245157315,245157432,2.0859583638432397,HNRNPU,292781.0,definitive,Cognitive impairment,2e-08,863869.0,False,True,False,relaxed (constraint only),True,8.0,0.5333005386769014,0.18860296796614442,0.8572190000000001,0.0,0.8,0.5333005386769014,0.4498474821157991
144,HAR_1145,HARsv2_1087,chr17,2299667,2300038,3.582445787291,PAFAH1B1,293615.0,definitive,Schizophrenia,6e-10,2332.0,True,True,True,anchored (both gates),False,24.0,0.6798846163047236,0.4498171496143275,0.8563850000000001,0.16723269396504284,0.0,0.6798846163047236,0.4483499769573891
145,HAR_3093,HARsv2_2950,chr9,14789365,14789440,2.5465010459750306,FREM1,120988.0,definitive,Educational attainment,1e-15,1910.0,True,True,True,anchored (both gates),False,35.0,0.49176634211081366,0.268991401535439,1.0,0.27708,0.0,0.49176634211081366,0.4469382690349827
146,HAR_3221,HARsv2_3071,chr9,132016553,132016783,2.7852563433634963,MED27,63084.0,strong,Educational attainment (years of education),6e-23,5103.0,True,True,True,anchored (both gates),False,8.0,0.5526907425734803,0.3106665059461469,0.852687,0.35371849965689334,0.0,0.5526907425734803,0.44679429264701753
147,HAR_2150,HARsv2_2041,chr4,38946559,38946809,1.4199354907765107,WDR19,235719.0,definitive,Educational attainment (MTAG),3e-10,244404.0,False,True,False,relaxed (constraint only),True,17.0,0.5766487461558646,0.07234765100111647,0.914281,0.0,0.8,0.5766487461558646,0.4467371979323448
148,HAR_2009,HARsv2_1907,chr3,114418993,114419243,5.682518691119026,ZBTB20,666618.0,definitive,Externalizing behaviour (multivariate analysis),1e-08,12244.0,True,True,True,anchored (both gates),True,9.0,0.3895132601301776,0.8163881052934021,0.33338199999999996,0.0816384,0.8,0.3895132601301776,0.4464671258746994
149,HAR_711,HARsv2_0670,chr13,94947886,94948541,4.28164856135176,TGDS,351734.0,definitive,Attention deficit hyperactivity disorder,1e-08,1191633.0,False,True,False,relaxed (constraint only),True,8.0,0.3328009658522163,0.5718640693349306,0.648266,0.0,0.8,0.3328009658522163,0.44638429322849504
150,HAR_3150,HARsv2_3004,chr9,69204764,69205259,1.4981483849328823,FXN,169013.0,definitive,Spherical equivalent (joint analysis main effects and education interaction),2e-09,48741.0,False,True,False,relaxed (constraint only),True,8.0,0.44137476340174425,0.0859998319825798,0.980987,0.0,0.8,0.44137476340174425,0.44622253295351266
151,HAR_1749,HARsv2_1661,chr20,40751742,40751953,4.027455069608664,MAFB,62506.0,definitive,LDL x depression interaction (2df test),9e-20,408262.0,False,True,False,relaxed (constraint only),False,37.0,0.5904982372576391,0.5274942043527109,1.0,0.0,0.0,0.5904982372576391,0.4451292359397512
152,HAR_3222,HARsv2_3072,chr9,132870143,132870607,3.0097167504003037,TSC1,74009.0,definitive,Educational attainment,2e-10,6316.0,True,True,True,anchored (both gates),False,35.0,0.5890351244851665,0.3498464152576831,1.0,0.14497244444881136,0.0,0.5890351244851665,0.4448191576229467
153,HAR_752,ZOOHAR.90,chr14,21081667,21081744,4.6646734110902885,RPGRIP1,235808.0,definitive,Educational attainment (years of education),8e-12,274380.0,False,True,False,relaxed (constraint only),False,35.0,0.5751990832660657,0.6387216460226512,0.914192,0.0,0.0,0.5751990832660657,0.44416820125984746
154,HAR_1143,HARsv2_1085,chr17,694097,694306,3.862712609945738,VPS53,20533.0,definitive,Schizophrenia,3e-10,647842.0,False,True,False,relaxed (constraint only),False,21.0,0.6234348125452052,0.4987381546129703,1.0,0.0,0.0,0.6234348125452052,0.44411294711501287
155,HAR_286,HARsv2_0269,chr10,71353923,71354113,2.2248488435066154,CDH23,42820.0,definitive,Externalizing behaviour (multivariate analysis),2e-10,220540.0,False,True,False,relaxed (constraint only),True,9.0,0.21152844057953835,0.21284651483164788,1.0,0.0,0.8,0.21152844057953835,0.4429671249375416
156,HAR_3051,ZOOHAR.233,chr9,2081746,2081802,3.7539821650300707,SMARCA2,59802.0,definitive,Educational attainment,2e-08,220652.0,False,True,False,relaxed (constraint only),False,21.0,0.6399606937594609,0.4797590882046114,1.0,0.0,0.0,0.6399606937594609,0.44267218871086356
157,HAR_768,ZOOHAR.27,chr14,31100104,31100271,4.881764181149849,AP4S1,74635.0,strong,Obsessive compulsive disorder vs Tourette's syndrome and other tic disorders (ordinary least squares (OLS)),1e-08,459905.0,False,True,False,relaxed (constraint only),False,19.0,0.6297195950891485,0.6766151738638905,0.84402375,0.0,0.0,0.6297195950891485,0.4424312541557836
