rank,har_id,har_alt_id,surfaced,is_disease_gene,chrom,start,end,gene,gene_distance,gene_confidence,gene_assignment_method,total_score,width,phylop_mean,phylop_max,gene_conf_num,gene_n_disorders,plac_gene,plac_type,plac_atac,gwas_trait,gwas_snp,gwas_pval,gwas_distance,gwas_mapped_trait,gwas_study,gwas_pubmed,brain_dnase_overlap,brain_dnase_peak,temporal_gene,gene_peak_pcw,gene_midfetal_frac,gene_in_midfetal,n_substitutions,n_indels,aln_length,subst_rate,n_motifs_human,n_motifs_chimp,n_motif_gained,n_motif_lost,motif_disruption,motif_tfs,score_constraint,score_acceleration,score_gene,score_disease,score_brain,score_temporal,score_motif,contrib_constraint,contrib_acceleration,contrib_gene,contrib_disease,contrib_brain,contrib_temporal,contrib_motif
31,HAR_767,HARsv2_0723,shared,True,chr14,30134917,30135411,PRKD1,207070,definitive,plac_linked,0.44908856798026375,494,4.717798565989251,8.902999877929688,5,1,PRKD1,nearest_distal,False,Educational attainment (MTAG),rs8019932,1e-13,1810,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,PRKD1,9.0,0.3175233517981201,False,8,0,494,0.016194331983805668,153,199,5,51,56,-HNF1B;-BCL6B;-ZNF213;-ZNF157;-Alx1;-ALX3;-ARGFX;-DRGX;+ELF1;-HOXA1;-EMX1;-EMX2;-EN1;-HOXA2;-EVX1;-EVX2;-FOS::JUN;-FOSL2::JUN;-GSX1;-HNF1A;-HOXA10;-HOXB2;-HOXB3;-HOXB5;-HOXC8;+Ikzf3;-ISX;-JUN::JUNB;-Lhx3;-Lhx4;-Lhx8;-LMX1A;-LMX1B;-mix-a;-MIXL1;-MNX1;-Nfatc1;-Nfatc2;-NFATC3;-NKX6-1;-NKX6-2;-NOTO;-ONECUT1;-ONECUT3;+PAX3;-PDX1;-POU6F1;-PRRX1;-Shox2;+TCF7L2;-TLX2;-UNCX;-VAX1;-VAX2;-VSX2;+ZNF85,0.6478891558993926,0.0343476557398459,0.94293,0.241176,0.0,0.3175233517981201,0.5656565656565656,0.11662004806189065,0.0024043359017892132,0.2074446,0.053058720000000004,0.0,0.04127803573375561,0.028282828282828285
32,HAR_2884,HARsv2_2749,shared,True,chr8,1700999,1701704,CLN8,62085,definitive,nearest_tss,0.4406488803579462,705,1.0628341300752595,8.70300006866455,5,1,,,,Cognitive function (processing speed) x major depressive disorder interaction (2df),rs147625268,6e-09,22313,"information processing speed, cognitive function measurement, major depressive disorder",Genome-wide interaction study with major depression identifies novel variants associated with cognitive function.,34782712,True,AG80295,CLN8,25.0,0.4557931466836556,False,73,14,717,0.10384068278805121,142,139,51,48,99,-RELA;-Znf423;+PLAG1;+SREBF2;-KLF5;+ELF4;-IRF9;-JDP2;+ZIC1;-TEAD3;+Ascl2;-FOXC1;+Rarg;-MTF1;-ZNF24;-TCF7L1;+FERD3L;+FOXN3;-NR2F6;-ZBTB32;+ELK1::HOXA1;-POU2F1::SOX2;-ZNF418;+SP1;-Thap11;+ZBED4;+ZBTB11;+Zbtb2;+ASCL1;-CEBPD;-CTCF;-CTCF;-CTCF;-CTCFL;+ELF2;-Elf5;+ETV7;+PAX5;+ELK1::SREBF2;+ELK4;+ERF::FIGLA;+ERF::FOXI1;+NHLH1;+ETS2;+ETV2;+ETV2::FIGLA;+ETV2::FOXI1;+ETV5::FOXI1;+ETV6;-FOXC2;+FOXJ2::ELF1;-HIC2;+IRF2;-IRF7;+IRF8;-KLF11;+KLF15;-KLF17;-KLF3;-KLF6;-NFE2;+MAZ;+NR2C2;-NR6A1;+PBX3;+PKNOX1;-Plagl1;-PRDM9;-SIX2;-SP3;-SP9;+Spi1;+SPIB;+SPIC;-TEAD1;-TEAD4;+TFAP2A;+TFAP2B;+TFAP2C;+TFAP4::ETV1;+TFAP4::FLI1;+THAP1;-THRA;-THRB;-ZBTB7B;-ZBTB7C;+Zic1::Zic2;+Zic2;-ZIC4;-ZKSCAN3;-ZNF140;+ZNF148;+ZNF263;+ZNF274;-ZNF354A;-ZNF384;-ZNF530;+ZNF682;-ZNF692,0.009718159214508703,0.22024273849401185,0.937915,0.017673686072175322,0.8,0.4557931466836556,1.0,0.0017492686586115665,0.015416991694580832,0.2063413,0.003888210935878571,0.10400000000000001,0.05925310906887523,0.05
33,HAR_1452,HARsv2_1381,shared,True,chr2,60289479,60289740,BCL11A,263915,definitive,nearest_tss,0.440544585273148,261,5.600863656832178,8.902999877929688,5,1,,,,Intelligence,rs4411675,6e-09,2383,intelligence,"Genome-wide association meta-analysis in 269,867 individuals identifies new genetic and functional links to intelligence.",29942086,False,,BCL11A,12.0,0.6889946588900382,True,5,0,261,0.019157088122605363,148,142,12,6,18,-PAX6;+TBX20;-MTF1;+CEBPB;+CEBPD;+CEBPE;-ETV5::FOXI1;-FOXF2;+Foxj3;+Foxl2;+FOXP2;+HLF;+HOXB8;-MEIS2;+NKX6-3;-PBX2;+TBX18;+TBX2,0.8020757530721043,0.040631565937461374,0.736085,0.1487628425360585,0.0,0.6889946588900382,0.18181818181818182,0.14437363555297877,0.0028442096156222965,0.1619387,0.03272782535793287,0.0,0.08956930565570496,0.009090909090909092
34,HAR_1574,HARsv2_1494,shared,True,chr2,155726605,155726813,NR4A2,605909,strong,plac_linked,0.44039584005172944,208,5.865024976600888,8.895000457763672,4,1,NR4A2,distal,True,Educational attainment,rs111999549,3e-11,187,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,NR4A2,12.0,0.8247855515394904,True,2,0,208,0.009615384615384616,91,91,9,9,18,+PKNOX2;+ERF::FOXI1;+ERF::FOXO1;+ETV2::FOXI1;+FLI1::FOXI1;+FOXJ2::ELF1;+FOXO1::ELF1;+FOXO1::ELK1;-GATA1;-GATA2;-Gata3;-GATA4;-GATA6;+IKZF1;-Irf1;-ISL2;-Nkx3-2;-TRPS1,0.848199346250169,0.0203939205955335,0.44556825,0.2088833522453128,0.2,0.8247855515394904,0.18181818181818182,0.1526758823250304,0.0014275744416873451,0.09802501500000001,0.045954337493968815,0.026000000000000002,0.10722212170013376,0.009090909090909092
35,HAR_1576,HARsv2_1496,shared,True,chr2,156156260,156156826,NR4A2,175896,strong,plac_linked,0.4398514978981399,566,4.652739496098266,8.902999877929688,4,1,NR4A2,distal,True,Age when finished full-time education (standard GWA),rs12613622,8e-09,18051,self reported educational attainment,Participation bias in the UK Biobank distorts genetic associations and downstream analyses.,37106081,False,,NR4A2,12.0,0.8247855515394904,True,4,2,566,0.0070921985815602835,162,170,8,16,24,-FOXL1;+IRF9;+FOXB1;-FOXO4;-FOXO6;+POU2F1::SOX2;-PGR;-CEBPA;-Foxo1;-ETV2::FOXI1;-FLI1::FOXI1;-FOXH1;-FOXK2;-Foxl2;-FOXO1::ELF1;-FOXO1::ELK1;-Foxo3;-FOXP2;-Foxq1;+IRF3;+Nfatc1;+Nfatc2;+NFATC3;+Stat2,0.6365295894237918,0.015042324410889957,0.7680779999999999,0.045012342144314384,0.2,0.8247855515394904,0.24242424242424243,0.11457532609628251,0.001052962708762297,0.16897716,0.009902715271749164,0.026000000000000002,0.10722212170013376,0.012121212121212123
36,HAR_1779,HARsv2_1687,shared,True,chr20,63102094,63102278,CHRNA4,259072,definitive,nearest_tss,0.438187467753132,184,1.7685189383566533,8.345999717712402,5,1,,,,Neuroticism conditioned on educational attainment (multi-trait conditioning and joint analysis),rs2427517,2e-08,23711,neuroticism measurement,"Multivariate genome-wide analysis of education, socioeconomic status and brain phenome.",33349686,True,AG80295,CHRNA4,19.0,0.6656658532851921,True,24,7,189,0.13186813186813187,42,46,37,41,78,-Arid3a;-NEUROG2;+TBXT;+TFAP4;-PKNOX2;-TGIF1;-TGIF2;+SOX21;+Sox1;-TGIF2LX;-TGIF2LY;-NEUROG1;+ZNF524;+HOXB2::ELK1;+SP4;+KLF14;-ZNF35;+ARNT::HIF1A;-BARX1;+BARX2;+BHLHE22;-BSX;+CTCF;-DLX1;-Dlx3;-Dlx4;-DLX6;+DMRTA2;+ETV7;+ELK4;+ERF::HOXB13;+ERF::NHLH1;+NHLH1;+ETV2::DRGX;+ETV6;-GBX2;-HESX1;+HIF1A;-Hmx1;-Hmx2;-Hmx3;-HOXA7;+Irf1;+IRF2;+IRF7;+KLF13;-LBX2;-LHX2;-Lhx3;-MSX1;-MSX2;-Msx3;-MXI1;-MYB;+Neurod2;-Nfatc1;-Nfatc2;-NFATC3;-Nobox;+Olig2;-PHOX2B;-RAX;-RAX2;+RFX7;-SHOX;+SIX1;-Six4;+SP8;+SP9;+STAT1::STAT2;+TBX19;+Tcf12;-TP73;+Twist2;-ZNF354A;+ZNF582;-ZNF85;+ZNF93,0.13293346960745386,0.2796880538816023,0.740928,0.00793917786847131,0.8,0.6656658532851921,0.7878787878787878,0.023928024529341695,0.019578163771712162,0.16300416,0.001746619131063688,0.10400000000000001,0.08653656092707498,0.0393939393939394
37,HAR_2520,ZOOHAR.283,shared,True,chr5,179120896,179120989,GRM6,125576,definitive,nearest_tss,0.43794392286730965,93,4.72230564530027,8.78499984741211,5,1,,,,Educational attainment,rs4701051,2e-09,147,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,GRM6,17.0,0.6535319376031715,True,3,0,93,0.03225806451612903,25,23,2,0,2,+PROX1;+Ahr::Arnt,0.6486761094652844,0.06841831425598335,0.874424,0.17295640121421046,0.0,0.6535319376031715,0.020202020202020204,0.11676169970375119,0.0047892819979188355,0.19237328,0.0380504082671263,0.0,0.0849591518884123,0.0010101010101010103
38,HAR_1767,HARsv2_1677;ZOOHAR.148,new,False,chr20,53003720,53003856,TSHZ2,74964,,nearest_tss,0.43433677440027385,136,6.147729692162114,8.902999877929688,0,0,,,,Educational attainment,rs6063897,2e-15,13380,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,True,AG80295,TSHZ2,9.0,0.5644399401710198,False,3,0,136,0.022058823529411766,43,41,2,0,2,+ZNF184;+ZNF549,0.8975606884083749,0.046786053130929796,0.2775108,0.13664162516030762,0.8,0.5644399401710198,0.020202020202020204,0.1615609239135075,0.003275023719165086,0.061052376,0.030061157535267675,0.10400000000000001,0.07337719222223259,0.0010101010101010103
39,HAR_2560,HARsv2_2434,shared,True,chr6,35596592,35596869,FANCE,144255,definitive,nearest_tss,0.4342904692807175,277,1.8879103369964971,8.902999877929688,5,1,,,,Educational attainment,rs113805226,1e-08,1488,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,True,AG80295,FANCE,9.0,0.6045564871441274,False,4,2,279,0.01444043321299639,69,70,0,1,1,-STAT1::STAT2,0.1537796718623708,0.03062769302433912,0.855745,0.1504768,0.8,0.6045564871441274,0.010101010101010102,0.02768034093522674,0.0021439385117037386,0.18826389999999998,0.033104896,0.10400000000000001,0.07859234332873656,0.0005050505050505052
40,HAR_14,HARsv2_0013,shared,True,chr1,20386867,20387046,DDOST,274324,definitive,nearest_tss,0.43158038150811256,179,3.024442109237405,8.87600040435791,5,1,,,,Educational attainment,rs567564543,6e-09,11583,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,True,AG80295,DDOST,8.0,0.5592921002282187,False,4,0,179,0.0223463687150838,64,68,7,11,18,+PLAG1;-KLF16;-PKNOX2;-TBX5;-DUXA;+MXI1;-MYOD1;+NFYA;+NFYC;-Ptf1A;-SNAI2;-SNAI3;-SP3;+Spi1;+SPIB;-ZBTB18;-ZKSCAN5;+ZNF530,0.3522225367855263,0.04739592719408903,0.725676,0.08825003573888213,0.8,0.5592921002282187,0.18181818181818182,0.06340005662139472,0.003317714903586232,0.15964872,0.019415007862554068,0.10400000000000001,0.07270797302966844,0.009090909090909092
41,HAR_1586,HARsv2_1504,shared,True,chr2,161429628,161429809,TBR1,13332,definitive,plac_linked,0.43069952591432054,181,3.4821597902969295,8.902999877929688,5,1,SLC4A10,nearest_distal,False,Educational attainment,rs146894379,8e-10,2681,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,SLC4A10,12.0,0.7067597554173521,True,4,0,181,0.022099447513812154,37,39,1,3,4,-ZNF382;-ONECUT1;+ZNF354A;-ZSCAN31,0.432141822962932,0.04687221529139191,1.0,0.16242714766426145,0.0,0.7067597554173521,0.04040404040404041,0.07778552813332776,0.003281055070397434,0.22,0.035733972486137515,0.0,0.09187876820425578,0.0020202020202020206
42,HAR_2929,HARsv2_2794;ZOOHAR.71,shared,True,chr8,38380262,38380744,FGFR1,87892,definitive,plac_linked,0.43067935579892064,482,1.8241513577908868,8.895000457763672,5,5,FGFR1,nearest_distal,False,Obesity class II and Attention deficit hyperactivity disorder or Obsesive-compulsive disorder or Schizophrenia,rs12681196,1e-09,1186,"attention deficit-hyperactivity disorder, obesity disorder, schizophrenia, obsessive-compulsive disorder",Shared genetics between classes of obesity and psychiatric disorders: A large-scale genome-wide cross-trait analysis.,36137488,True,AG80295,FGFR1,9.0,0.2992040534697294,False,6,4,483,0.012526096033402923,103,100,4,1,5,+MEF2D;+POU2F1::SOX2;+DPRX;+GATA1::TAL1;-Yy1,0.1426471062736498,0.02656744561923362,1.0,0.1714608,0.8,0.2992040534697294,0.050505050505050504,0.02567647912925696,0.0018597211933463536,0.22,0.037721376,0.10400000000000001,0.038896526951064825,0.0025252525252525255
43,HAR_1145,HARsv2_1087,shared,True,chr17,2299667,2300038,PAFAH1B1,293616,definitive,plac_linked,0.4295952410996835,371,3.582445787291,8.869999885559082,5,1,WDR81,distal,True,Schizophrenia,rs2209073,6e-10,2333,schizophrenia,Gene-level analysis reveals the genetic aetiology and therapeutic targets of schizophrenia.,39753749,False,,WDR81,25.0,0.5620731689581827,False,13,0,371,0.03504043126684636,42,68,6,32,38,-Arnt;-Sox6;+IRF9;-HES7;-HEY1;-FOXN3;-Sox7;-ZNF766;-ELK1::HOXA1;-HOXB2::ELK1;-HES5;-EPAS1;+Ahr::Arnt;-ARNT::HIF1A;-BHLHE40;-ELK1::HOXB13;-ERF::HOXB13;-MAX;-ETV2::DRGX;-ETV5::DRGX;-ETV5::HOXA2;-FLI1::DRGX;-TCF3;-HES1;-HES2;-HEY2;-HIF1A;+IRF7;-MYC;-Mlxip;-MNT;-Npas2;+OSR2;-SOHLH2;-Sox17;-Sox5;+Spi1;+SPIB,0.44965214783131574,0.07431962438048866,0.856384,0.16722531648604316,0.2,0.5620731689581827,0.3838383838383838,0.08093738660963683,0.005202373706634207,0.18840448,0.036789569626929496,0.026000000000000002,0.07306951196456375,0.01919191919191919
44,HAR_1429,HARsv2_1360,shared,True,chr2,44025120,44025412,LRPPRC,29131,definitive,plac_linked,0.42890157684653246,292,1.6687236854282719,6.026000022888184,5,1,PREPL,distal,True,Externalizing behaviour (multivariate analysis),rs62137124,3e-18,3695,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,PREPL,24.0,0.6442671698774632,True,7,0,292,0.023972602739726026,52,50,10,8,18,+ZNF528;-ZBTB11;-ZNF558;+DMRTC2;-ETV7;-ELK4;+ETV5::DRGX;-FOS;-FOS::JUNB;-FOSB::JUNB;-FOSL2::JUNB;+Nkx2-1;+NKX2-3;+NKX2-4;+NKX2-8;+Stat6;+ZNF384;+ZNF454,0.11550883056037124,0.050845117101193105,1.0,0.2986599453345581,0.2,0.6442671698774632,0.18181818181818182,0.020791589500866823,0.0035591581970835177,0.22,0.06570518797360278,0.026000000000000002,0.08375473208407022,0.009090909090909092
45,HAR_1553,HARsv2_1475;ZOOHAR.44,shared,True,chr2,144477007,144477623,ZEB2,42497,definitive,nearest_tss,0.4286607560851456,616,4.552534133264179,8.902999877929688,5,1,,,,Educational attainment (MTAG),rs1427298,1e-09,20153,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,ZEB2,13.0,0.7323008522083948,True,7,2,618,0.011363636363636364,166,164,3,1,4,+ZBTB32;+ZNF770;+Nfat5;-PBX2,0.6190333435931512,0.024101906158357774,0.957503,0.03489840000000001,0.0,0.7323008522083948,0.04040404040404041,0.11142600184676721,0.0016871334310850443,0.21065066,0.007677648000000002,0.0,0.09519911078709133,0.0020202020202020206
46,HAR_223,HARsv2_0208,shared,True,chr1,243339109,243339164,SDCCAG8,83105,definitive,plac_linked,0.42846264358193614,55,2.7863818045366893,8.89900016784668,5,1,AKT3,distal,False,Educational attainment (years of education),rs2992632,3e-11,1299,self reported educational attainment,Genome-wide association study identifies 74 loci associated with educational attainment.,27225129,False,,AKT3,12.0,0.6892077378219688,True,5,0,55,0.09090909090909091,10,7,7,4,11,+EWSR1-FLI1;+ZNF143;+ZFP14;-EHF;-ELF3;-Elf5;+Erg;-FOXO1::ELK3;+PATZ1;+Spi1;+ZNF76,0.31065628228817666,0.1928152492668622,1.0,0.19952219931351142,0.0,0.6892077378219688,0.1111111111111111,0.055918130811871795,0.013497067448680355,0.22,0.04389488384897251,0.0,0.08959700591685595,0.005555555555555556
47,HAR_2271,HARsv2_2157;ZOOHAR.96,shared,True,chr4,156770986,156771146,GLRB,305004,definitive,nearest_tss,0.42786161769442516,160,2.463256364710191,8.861000061035156,5,1,,,,Educational attainment (MTAG),rs983473,6e-09,3095,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,True,AG80295,GLRB,12.0,0.6479615470869311,True,4,0,160,0.025,36,43,2,9,11,-ZNF75D;-ELF1;-FIGLA;-ISL2;+POU2F3;+POU5F1;-Ptf1A;-SNAI2;-SNAI3;-ZBTB18;-ZEB1,0.25423732456533593,0.053024193548387104,0.694996,0.14407967748827702,0.8,0.6479615470869311,0.1111111111111111,0.04576271842176047,0.0037116935483870977,0.15289912,0.031697529047420944,0.10400000000000001,0.08423500112130104,0.005555555555555556
48,HAR_2153,HARsv2_2044,shared,True,chr4,42148251,42148980,PHOX2B,399526,definitive,nearest_tss,0.4272974909930136,729,5.572198919048323,8.902999877929688,5,1,,,,Personality traits or cognitive traits (multivariate analysis),rs3923787,9e-10,2263,"neuroticism measurement, cognitive function measurement",Multivariate genetic analysis of personality and cognitive traits reveals abundant pleiotropy.,37365406,True,AG80295,PHOX2B,8.0,0.008548901252833419,False,4,0,729,0.0054869684499314125,220,237,1,18,19,-ZNF382;-HOXB2::ELK1;-POU2F1::SOX2;-CDX2;-CDX4;-Hoxa13;-EHF;-ELF1;-ELF2;-ELF3;-SPDEF;-ELK4;-Erg;-ETV1;-FOXJ2::ELF1;-GABPA;-Hoxd13;-Ikzf3;+TEAD4,0.7970707784404812,0.01163768308332227,0.600474,0.16453871045030244,0.8,0.008548901252833419,0.1919191919191919,0.14347274011928662,0.000814637815832559,0.13210428,0.036198516299066535,0.10400000000000001,0.0011113571628683443,0.009595959595959595
49,HAR_1253,HARsv2_1190,shared,True,chr18,37714784,37714955,CELF4,148986,moderate,nearest_tss,0.4269718279452829,171,5.398799152853237,8.902999877929688,3,1,,,,Educational attainment (MTAG),rs56171318,3e-13,22208,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,True,AG80295,CELF4,19.0,0.6041425637951547,True,3,0,171,0.017543859649122806,72,76,2,6,8,-PAX4;+VENTX;-ETV5::DRGX;-Mafb;-MAFF;-NRL;-PHOX2B;+POU2F3,0.7667945052898312,0.03720996038483305,0.42550699999999997,0.027971101965458163,0.8,0.6041425637951547,0.08080808080808081,0.1380230109521696,0.0026046972269383136,0.09361154,0.006153642432400796,0.10400000000000001,0.07853853329337011,0.004040404040404041
50,HAR_2398,HARsv2_2280,shared,True,chr5,89149440,89149809,MEF2C,266256,definitive,nearest_tss,0.4255961936168875,369,3.487422679193887,8.89900016784668,5,1,,,,Educational attainment,rs16903468,8e-21,17315,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MEF2C,24.0,0.8106719213324207,True,90,158,448,0.3103448275862069,74,65,12,3,15,+PHOX2A;+PROP1;-SOX21;+ZSCAN4;+TEF;+ERF::HOXB13;+ETV2::DRGX;+ETV5::DRGX;+ETV5::HOXA2;+Foxl2;+GATA1::TAL1;+HOXC12;-HOXC13;+HOXD11;-Mecom,0.4330607438202216,0.6582313681868743,0.733744,0.12355580275997353,0.0,0.8106719213324207,0.15151515151515152,0.07795093388763988,0.04607619577308121,0.16142367999999999,0.02718227660719418,0.0,0.10538734977321469,0.007575757575757576
51,HAR_1917,ZOOHAR.284,shared,True,chr3,62504670,62504843,FEZF2,131120,moderate,nearest_tss,0.42491926360898624,173,4.300182227089631,8.902999877929688,3,1,,,,Autism and educational attainment (MTAG),rs1452075,3e-09,9282,"autism spectrum disorder, self reported educational attainment",Identification of common genetic risk variants for autism spectrum disorder.,30804558,True,AG80295,FEZF2,13.0,0.6801815710524873,True,5,0,173,0.028901734104046242,74,65,10,1,11,+GATA1;+GATA2;+Gata3;+GATA4;+GATA6;-HAND2;+IRF3;+TRPS1;+Zic1::Zic2;+Zic2;+Zic3,0.574971719929645,0.061299645720678725,0.43444,0.10717008649465307,0.8,0.6801815710524873,0.1111111111111111,0.1034949095873361,0.004290975200447511,0.0955768,0.023577419028823675,0.10400000000000001,0.08842360423682336,0.005555555555555556
52,HAR_1938,HARsv2_1839,shared,True,chr3,70006013,70006116,MITF,242510,definitive,nearest_tss,0.4244004776748034,103,3.17430145028385,7.114999771118164,5,3,,,,Educational attainment,rs6809108,5e-10,10830,educational attainment,Genetic Risk for Smoking: Disentangling Interplay Between Genes and Socioeconomic Status.,34855049,True,AG80295,MITF,25.0,0.2955803019265529,False,3,0,103,0.02912621359223301,29,58,5,34,39,-TFAP4;+MEIS2;-Arx;-MAFK;-BARX1;-BHLHE22;-BSX;-DLX1;-Dlx3;-Dlx4;-Dlx5;-DLX6;-DMRTC2;-NHLH1;-GBX2;-HESX1;-HOXA7;+IRF4;+IRF7;-LBX2;-LHX2;+MEIS3;-MSX1;-MSX2;-Msx3;-MYF5;-Neurod2;-NHLH2;-Nobox;-Olig2;-Ptf1A;-RAX;-RAX2;-SHOX;-Tcf12;-TFAP4::FLI1;-Twist2;+Zfp335;-ZNF317,0.3783885602079223,0.06177575947384905,0.75749,0.10543647603084688,0.8,0.2955803019265529,0.3939393939393939,0.06810994083742601,0.0043243031631694335,0.1666478,0.023196024726786314,0.10400000000000001,0.03842543925045187,0.0196969696969697
53,HAR_2377,HARsv2_2260,shared,True,chr5,60453159,60453487,ERCC8,491588,definitive,nearest_tss,0.4239287200047523,328,2.2185823147745007,8.892000198364258,5,1,,,,Educational attainment,rs27222,4e-38,3289,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,ERCC8,12.0,0.5690046619490056,True,110,74,365,0.37800687285223367,66,66,1,1,2,-POU4F2;+Prdm15,0.2115162844435489,0.8017403835494956,0.508412,0.6495573404226229,0.0,0.5690046619490056,0.020202020202020204,0.038072931199838796,0.0561218268484647,0.11185064,0.14290261489297704,0.0,0.07397060605337073,0.0010101010101010103
